rep,Range,predatorx,predatory,xMAP,yMAP,PosteriorEntropy,KLD,KLD0,KLDI,PR25,PR50,PR100,QP01,QP05,QP25,QP50,Qψ01,Qψ05,Qψ25,Qψ50,Qψ75,Qψ95,Qψ99,MP,NR25,NR50,NR100,QN01,QN05,QN25,QN50,QΘ01,QΘ05,QΘ25,QΘ50,QΘ75,QΘ95,QΘ99,MN,Nreceptors,n_likelihood_particles,n_posterior_particles,priorDensity
1.0,513.3251028929145,-193.85938975705633,475.3116853844885,108.0,303.0,18.7573685642134,-9.156636455131505,-9.663228632644362,-7.813479363848163,4.696108451661617e-10,7.408335506987531e-6,0.006262044382752824,107.0,137.0,181.0,210.0,-170.0,-141.0,-79.0,-33.0,63.0,146.0,173.0,9.9302698221851e-10,0.0,0.00390625,0.0517578125,72.0749694016873,99.09776578544586,144.30731208031875,179.30032021749952,-175.5991243042951,-161.63642605494957,-77.35252200006103,10.93062208755301,87.83825062100009,147.08622023535847,172.74712655378053,0.0,32.0,1024.0,1024.0,4.0
1.0,513.0734153960884,-193.81237997021822,475.05903944297995,94.0,307.0,18.754506437831267,-9.068639812715142,-9.782421399490673,-7.833555656279145,4.484576494407365e-11,1.8067315807324434e-6,0.004278142601209766,111.0,139.0,181.0,210.0,-170.0,-139.0,-70.0,-26.0,75.0,147.0,173.0,9.637212182082183e-10,0.0,0.00390625,0.0498046875,72.69496410152587,99.94371306911708,147.05310364890664,182.09615024148587,-172.54205697375255,-161.0386382262306,-76.30915833016167,11.18363190124921,90.0196078696013,148.6759364062052,173.7399243686693,0.0,32.0,1024.0,1024.0,4.0
1.0,512.7664825725203,-193.6879303857347,474.77831803135825,88.0,307.0,18.728719471351305,-8.98634235892345,-9.657566158738431,-7.816480810410912,1.5029853991345124e-11,7.547807911379549e-7,0.0034413706462779387,113.0,140.0,181.0,210.0,-169.0,-133.0,-64.0,-22.0,74.0,145.0,171.0,1.6532576704814939e-9,0.0,0.00390625,0.052734375,75.62535520483729,95.39568859572549,149.732564612322,184.43254310386936,-171.7422625886738,-160.7841394994788,-77.52145408823435,9.887889491004852,89.4579558083394,149.47063855532758,177.22149563987074,0.0,32.0,1024.0,1024.0,4.0
1.0,512.4931018522508,-193.57857086177975,474.5276771161535,89.0,311.0,18.795937002413105,-8.950477290489282,-9.695914913478374,-8.023561676763526,6.693947096691048e-12,4.2658590233951804e-7,0.0030377975810456084,115.0,141.0,182.0,210.0,-171.0,-141.0,-64.0,-15.0,91.0,152.0,174.0,4.855734105540864e-10,0.0,0.00390625,0.048828125,76.96402974754957,100.1452602580396,150.66805403393568,181.9667413372821,-173.0844172676146,-161.5398196458673,-77.06047814353013,12.014104978941166,88.80142958649152,148.2043630648813,173.8893850441644,0.0,32.0,1024.0,1024.0,4.0
1.0,512.2112895584629,-193.43229964258026,474.2829857860459,92.0,315.0,18.76710359477635,-9.004982398785453,-9.6211339687955,-7.947382689017111,7.773727522755685e-12,3.175549554387845e-7,0.002344602263596961,117.0,143.0,184.0,212.0,-171.0,-139.0,-58.0,0.0,100.0,152.0,174.0,1.9716166853431148e-10,0.0,0.00390625,0.0498046875,76.52750724573937,98.85833634071085,150.66036705438387,182.04450786845183,-173.4103849750848,-162.2499337029085,-77.7299128029676,11.060583798079325,89.31289854025894,147.9994081561132,175.110225595382,0.0,32.0,1024.0,1024.0,4.0
1.0,511.94400244744645,-193.28339396433122,474.05505087441077,62.0,316.0,18.757798562371146,-8.888543566794757,-9.612561559179747,-8.000346573555298,2.4259226848036348e-11,3.0427904518103365e-7,0.002392345689908141,117.0,142.0,182.0,210.0,-169.0,-133.0,-54.0,-6.0,86.0,147.0,172.0,3.414384900537782e-9,0.0,0.001953125,0.0517578125,77.13050002231967,97.96245907371977,151.02754169932524,181.70279817644877,-173.54210890155045,-161.77474915848495,-76.31113700566281,13.01538906910207,89.75173793084163,149.1929861420418,175.60791027498087,0.0,32.0,1024.0,1024.0,4.0
1.0,511.6867608993665,-193.1790355377784,473.8197985609922,44.0,315.0,18.69656551076292,-8.93157687567878,-9.784978704136812,-7.859174110834424,1.9362644756139113e-11,4.3295780793396216e-7,0.002554994033548769,116.0,141.0,182.0,210.0,-167.0,-126.0,-48.0,-7.0,82.0,144.0,171.0,9.416752128532025e-9,0.0,0.00390625,0.0556640625,76.32420653705566,97.69678161264991,149.3082106131945,181.74460376786283,-175.97292712471216,-161.32341042951313,-76.0332851598166,10.293006244181626,87.21242364677136,146.12251111164596,175.28163226337523,0.0,32.0,1024.0,1024.0,4.0
1.0,511.47372380361276,-193.13327390893315,473.6083916599783,32.0,315.0,18.673556152601737,-8.941092474304375,-9.637617092364714,-7.770777764407148,1.7819071397341603e-11,4.4822150999329647e-7,0.0024812001864780845,116.0,142.0,182.0,210.0,-167.0,-126.0,-47.0,-8.0,75.0,141.0,170.0,1.3278585888951449e-8,0.0,0.00390625,0.060546875,75.24538710498322,96.71478791863765,149.3858609868484,181.50651172491047,-173.75079989484985,-161.85502650826146,-76.58434373088053,9.01118466421583,87.27198825107523,147.26352883057356,175.68630943679983,0.0,32.0,1024.0,1024.0,4.0
1.0,511.2291951142491,-193.065405652707,473.3719880572979,43.0,317.0,18.64526652621078,-9.034172089645049,-9.708507153156633,-7.785192497976059,2.0905418763906893e-12,1.486270984294876e-7,0.0017294155509126976,120.0,145.0,184.0,212.0,-168.0,-128.0,-50.0,-11.0,73.0,143.0,171.0,3.477502485635532e-9,0.0,0.00390625,0.0595703125,77.96082832780488,94.47566552943704,149.56235161785912,181.00500645672378,-174.63403411204604,-162.14539309451942,-76.98702820616901,6.150062136631529,86.12345983969611,146.99674704777536,174.79324021233904,0.0,32.0,1024.0,1024.0,4.0
1.0,510.94747824170776,-193.0151177932207,473.08824739664544,35.0,320.0,18.627815517635092,-8.997716750020153,-9.802030302200139,-7.709880315240582,1.3093248071493053e-12,9.006003171937486e-8,0.0013422271416715756,122.0,147.0,186.0,213.0,-169.0,-129.0,-48.0,-9.0,74.0,145.0,172.0,3.5824226902178325e-9,0.0,0.0029296875,0.0546875,79.06800366479132,97.96435076514322,150.0730744406997,180.84180432936915,-174.03263214652313,-162.52533715627192,-76.28286881504565,5.447883748192848,85.25276050305267,146.9616791421354,174.24032108606013,0.0,32.0,1024.0,1024.0,4.0
1.0,510.60472152703744,-192.9680000226677,472.73727652148943,36.0,320.0,18.640172416244322,-9.076552118738853,-9.77998681060002,-7.753224903507277,1.5672751950596598e-12,8.347319546033188e-8,0.0013205702351503914,122.0,147.0,186.0,213.0,-170.0,-131.0,-48.0,-9.0,74.0,147.0,173.0,2.9010514438448883e-9,0.0,0.0029296875,0.0576171875,77.14439547661351,95.05922870073323,150.1064716534791,181.63409640703577,-172.14608699849006,-161.27023046149148,-73.31701788606046,12.634658217510665,87.26251554931738,148.59879798416068,175.25273065566893,0.0,32.0,1024.0,1024.0,4.0
1.0,510.2428434387719,-192.92065181243836,472.3657284189307,42.0,320.0,18.695381208341452,-9.002757928625714,-9.791750617977943,-7.815176365302005,3.6022047405062135e-12,9.307929522446501e-8,0.0013766028885352536,122.0,146.0,185.0,213.0,-170.0,-135.0,-54.0,-11.0,71.0,145.0,172.0,1.4626052989279892e-9,0.0,0.0029296875,0.0546875,74.78497621143129,97.81619331060693,148.08842698052518,180.27336737677297,-171.04138398608075,-161.13643387936662,-73.02343678920107,12.412517222097735,86.5818177653438,148.0379652840674,175.19434067423722,0.0,32.0,1024.0,1024.0,4.0
1.0,509.92112470931573,-192.88175428410761,472.03409017686283,29.0,313.0,18.660971544575684,-8.942745742633639,-9.890065791420026,-7.740410416628059,6.73663935414453e-12,2.7120844545400026e-7,0.0024343353090201837,116.0,141.0,181.0,209.0,-168.0,-126.0,-48.0,-10.0,66.0,142.0,171.0,8.16442598037879e-9,0.0,0.0029296875,0.0537109375,73.49056935216225,98.1010132810652,148.67617199423506,181.43791307485418,-170.8204808505937,-161.3734565004198,-74.74943491231313,11.97398927421033,86.60846117065218,148.03677579593986,175.85317725302383,0.0,32.0,1024.0,1024.0,4.0
1.0,509.58915438489925,-192.8037632969227,471.7073405462977,33.0,318.0,18.64832176662717,-8.972726308757833,-9.644993390640181,-7.676631020652927,1.0377258379874997e-12,7.101227977114768e-8,0.0014025434880154677,121.0,146.0,185.0,212.0,-168.0,-127.0,-47.0,-7.0,75.0,144.0,171.0,1.8771397497789264e-9,0.0,0.001953125,0.052734375,72.52198978345504,97.41750512409698,149.38577951607232,180.20967573960365,-170.42709677426174,-160.5483812587567,-71.62625718768109,12.422041955614645,85.52525134354269,148.3414596561131,175.88503651908636,0.0,32.0,1024.0,1024.0,4.0
1.0,509.2532227720363,-192.7112119233911,471.3822585786647,40.0,314.0,18.565564311139124,-9.036202495318614,-9.832654974248793,-7.61527349426116,2.1390234316636857e-12,9.9859835876462e-8,0.0016468678350197697,120.0,144.0,183.0,211.0,-166.0,-120.0,-48.0,-13.0,60.0,139.0,169.0,1.7539838780820938e-9,0.0,0.001953125,0.052734375,69.3549051786242,99.16579768494981,148.97286132876383,180.54023731964543,-172.12153403597515,-162.12214599849403,-72.82032980819139,12.361919037488613,84.69349686961205,147.40127184423875,175.98214375407093,0.0,32.0,1024.0,1024.0,4.0
1.0,508.88226091854796,-192.55890503088688,471.04375971970904,34.0,317.0,18.60822222480327,-9.012480722930496,-9.716541818654676,-7.672290021897144,2.814130711055323e-12,9.108327448360582e-8,0.001549659816787344,120.0,145.0,184.0,211.0,-167.0,-118.0,-43.0,-5.0,77.0,144.0,171.0,2.166496812647468e-9,0.0,0.001953125,0.056640625,69.25775675732683,97.53169563600386,149.5889591309966,180.5894131230072,-171.38206528390023,-162.31782941008177,-72.70476818114089,12.176375736973371,85.57264969010849,146.7512776426068,176.3668939529647,0.0,32.0,1024.0,1024.0,4.0
1.0,508.5294840371755,-192.41413094352714,470.72182693004913,36.0,322.0,18.57075108112321,-9.118093806256306,-9.845508448525493,-7.637435379166206,7.056383781436435e-13,2.7780431387568197e-8,0.0008411140895463233,126.0,150.0,188.0,215.0,-167.0,-120.0,-44.0,-5.0,77.0,144.0,171.0,5.727037993639806e-10,0.0,0.001953125,0.0556640625,70.4698833051302,97.58737718602683,150.27719621195354,181.01818324300564,-171.79545595261433,-163.5787689800313,-76.08376116266093,10.06016732537593,84.8544336369703,147.19404842861366,175.59533409972934,0.0,32.0,1024.0,1024.0,4.0
1.0,508.2120570015967,-192.27768322852356,470.43467922131947,18.0,323.0,18.51947250360873,-9.132553419531108,-9.944980163460338,-7.630045798597553,9.669009590474531e-13,3.885355233526947e-8,0.000885586350238905,125.0,150.0,188.0,215.0,-166.0,-115.0,-40.0,-3.0,69.0,141.0,170.0,1.680394711596008e-9,0.0,0.001953125,0.0517578125,74.56276299801661,99.64976370234342,149.82340750449202,180.0633799814351,-171.38672807163798,-167.4133163570622,-77.01734506260546,8.935722875585009,72.46180562256494,146.64464122647982,174.41728371985917,0.0,32.0,1024.0,1024.0,4.0
1.0,507.9128485522919,-192.1375504897122,470.1687180324917,23.0,324.0,18.45771358527334,-9.177024397437677,-9.823418992289957,-7.492580730959759,7.114405950970319e-13,2.507909395317241e-8,0.0006977047339658891,127.0,152.0,190.0,216.0,-165.0,-113.0,-41.0,-7.0,63.0,140.0,169.0,7.897060939946462e-10,0.0,0.0029296875,0.05859375,71.08095641428278,97.4911907506889,148.3648517016203,178.87337599356368,-172.14949827803022,-163.82922856210186,-74.11371343857965,12.2069686414368,71.63520265945358,146.06974175212548,174.61833937124214,0.0,32.0,1024.0,1024.0,4.0
1.0,507.63209332125933,-192.0127744738197,469.9164144915453,27.0,320.0,18.439377155968305,-9.135416415789953,-9.849575364210791,-7.506119111554433,2.1210777669964896e-12,5.5443372355787986e-8,0.0009822952819034938,125.0,149.0,187.0,214.0,-163.0,-112.0,-44.0,-12.0,49.0,134.0,167.0,1.9967545930544258e-9,0.0,0.0029296875,0.052734375,72.3043417234714,98.86348354409688,147.28604109107886,179.3031147357426,-172.98700802717812,-163.58928366886929,-73.62081398527361,12.452630396339433,71.10775488152221,145.83374871390882,174.92507973495088,0.0,32.0,1024.0,1024.0,4.0
1.0,507.3298089041886,-191.905460323178,469.6337182325282,25.0,316.0,18.4288464256436,-9.174454067855292,-9.875639638889778,-7.430249214689585,4.425391906207383e-12,1.1616079529601028e-7,0.0014063103872048923,121.0,146.0,185.0,212.0,-164.0,-116.0,-47.0,-15.0,36.0,133.0,168.0,4.259530280859463e-9,0.0,0.0029296875,0.0625,70.96089254657446,90.25593222851003,144.10120824715455,177.9226803670574,-173.46851970697423,-163.14228927185982,-74.28570444022846,13.116725661087832,64.59823231049869,147.55959410837917,175.62805023595624,0.0,32.0,1024.0,1024.0,4.0
1.0,506.9950095241834,-191.80873532890084,469.31156893257435,7.0,91.0,18.482304844348327,-9.201119430763645,-9.835580421139763,-7.832003210190415,2.1858673025475942e-12,6.67436794905207e-8,0.000992521612198623,125.0,149.0,187.0,214.0,-167.0,-124.0,-47.0,-14.0,44.0,137.0,170.0,1.3813425566716816e-9,0.0,0.001953125,0.0654296875,68.17110922532706,92.3067804031119,141.1654110724255,176.92941277641927,-172.51955418988203,-162.79263287449902,-75.39833927462259,12.615017682878838,70.87952847413601,147.50593485445722,175.29368587896337,0.0,32.0,1024.0,1024.0,4.0
1.0,506.6625523568682,-191.72742818395386,468.9856450284412,9.0,317.0,18.379465019677376,-9.260307344911721,-10.00579298950146,-7.373833886410818,2.5395969869549725e-12,1.0004640864572587e-7,0.0013125749203695184,122.0,147.0,186.0,213.0,-165.0,-117.0,-44.0,-14.0,32.0,132.0,168.0,8.20899895374879e-9,0.0,0.00390625,0.072265625,66.70087945272206,86.38773288856228,141.55727532007717,176.11775537886837,-173.2166140617412,-163.59761870588403,-75.05696917274214,12.84799987559284,71.9861630519022,147.69259020102672,174.8939109928194,0.0,32.0,1024.0,1024.0,4.0
1.0,506.3674523545786,-191.6930560435578,468.68088191086673,17.0,319.0,18.317551498671996,-9.382362841588693,-10.085529998304004,-7.2582473298541395,8.612717174269241e-13,4.57259552171311e-8,0.0009876900228735924,125.0,149.0,188.0,215.0,-164.0,-115.0,-45.0,-16.0,27.0,130.0,167.0,2.4892360338572585e-9,0.0,0.0029296875,0.072265625,68.89334038752918,91.02565567415706,142.53844413560518,175.05910742592022,-173.55418794868757,-166.02840656575663,-74.55785605313541,13.336366953855757,78.04265573649786,148.34828563453033,173.97659949591025,0.0,32.0,1024.0,1024.0,4.0
1.0,506.0957472841121,-191.6235810687595,468.41574332792067,16.0,323.0,18.350581130588044,-9.366541711695445,-10.063764054854207,-7.401523946018944,7.569159122811953e-13,2.387955908910313e-8,0.0006328537998840037,128.0,153.0,191.0,217.0,-166.0,-117.0,-44.0,-13.0,37.0,134.0,169.0,7.74890116386057e-10,0.0,0.0029296875,0.07421875,66.6251531313062,89.73349580683683,143.03371482397682,176.4425336267443,-177.51921824075922,-166.40417898276536,-73.3035990164025,12.92407720003498,79.44340319067257,147.88259649496985,172.25845345817996,0.0,32.0,1024.0,1024.0,4.0
1.0,505.84389938108166,-191.52990536076072,468.1819581034236,2.0,323.0,18.374109003554466,-9.378228645046626,-9.860602570530768,-7.427383062757656,1.8575843740687e-12,4.347234373959602e-8,0.0007212884623123706,128.0,152.0,190.0,216.0,-165.0,-113.0,-39.0,-8.0,47.0,135.0,169.0,1.5987491665348657e-9,0.0,0.001953125,0.07421875,62.85674928495632,90.48528829489118,143.06818043409635,176.23371361659957,-177.22643238695372,-166.24696084694045,-72.97254394449845,13.214060366205024,79.38998162640662,147.90330367730294,172.39743791215886,0.0,32.0,1024.0,1024.0,4.0
1.0,505.60792863044213,-191.4362581664131,467.9653155450826,7.0,327.0,18.3695840909288,-9.380309504323865,-10.111788084852137,-7.328348864993799,7.195386585269421e-13,1.9251184116128462e-8,0.0004419613250465559,132.0,156.0,193.0,219.0,-166.0,-117.0,-42.0,-10.0,47.0,135.0,169.0,4.4851364842378383e-10,0.0,0.001953125,0.0712890625,66.65999351072995,91.6540334430004,143.5339851211878,177.5689154690259,-177.6878694455166,-165.60155822199206,-71.24636232911153,12.531070078291735,81.64630923352853,151.3435805873596,172.0250617608424,0.0,32.0,1024.0,1024.0,4.0
1.0,505.3631093713951,-191.33652792876907,467.7416010936894,15.0,328.0,18.313522275485745,-9.450410759697624,-9.911804483441205,-7.377421835921933,6.732337540684919e-13,1.5024692967286177e-8,0.0003481726348388618,134.0,158.0,195.0,220.0,-165.0,-115.0,-43.0,-12.0,41.0,134.0,169.0,2.341135262194122e-10,0.0,0.001953125,0.076171875,68.48344575643063,92.4819238469513,143.80740058398993,178.89241937679856,-175.54924428007078,-164.68188142906234,-72.93095715452476,12.467874027792874,79.99143467698833,151.08516495839407,172.28583153453786,0.0,32.0,1024.0,1024.0,4.0
1.0,505.1144559024271,-191.2184224465558,467.5212599215735,9.0,325.0,18.23683056307891,-9.412827262240468,-10.165400775000323,-7.330887330709864,1.5482714311451398e-12,3.0090970209569575e-8,0.0005230326272578488,131.0,155.0,193.0,219.0,-165.0,-112.0,-41.0,-14.0,30.0,131.0,168.0,7.515755999040149e-10,0.0,0.001953125,0.06640625,69.61199031751238,93.18283658987207,146.57166039214206,181.2021811691771,-175.0604433368964,-163.1808038203864,-71.14155040780307,11.956930019074417,66.39132662365323,150.70047920449602,174.57543008785038,0.0,32.0,1024.0,1024.0,4.0
1.0,504.87226095064307,-191.09032011499505,467.3119829789976,5.0,321.0,18.171513396910406,-9.388391255092642,-10.353323069210216,-7.183221934214053,2.6722317202155772e-12,5.6192180044839385e-8,0.0007864892234808678,127.0,152.0,190.0,216.0,-161.0,-103.0,-40.0,-14.0,24.0,122.0,165.0,1.134158820808704e-9,0.0,0.0029296875,0.064453125,67.21966826804169,92.62632871352247,147.83792163827064,179.6049750749126,-175.82486882220024,-164.9383141990168,-69.44392891651792,13.089089516309617,55.47774662315055,149.04060947918117,170.92335566830585,0.0,32.0,1024.0,1024.0,4.0
1.0,504.6235370520716,-190.98025368314023,467.08827522221844,4.0,325.0,18.24011273051499,-9.38695729211277,-10.327808088312048,-7.2672944970094875,1.2255063178225599e-12,3.3253540155656115e-8,0.0005472754831646122,130.0,155.0,192.0,218.0,-164.0,-105.0,-39.0,-11.0,35.0,131.0,168.0,4.207785400813676e-10,0.0,0.001953125,0.0625,67.01635791259909,94.58416305659932,147.38152905272335,180.54208555587223,-175.9414301133707,-165.50972894059058,-69.38331141368106,13.565128953276162,82.30702455438504,151.27519588649028,170.23767248094936,0.0,32.0,1024.0,1024.0,4.0
1.0,504.3720735114308,-190.89469631118325,466.8515861154177,3.0,328.0,18.276145479980283,-9.32973933030296,-10.093636993272757,-7.251152878571052,1.1031060697763499e-12,2.9272934352969957e-8,0.0004491902591175019,132.0,157.0,194.0,219.0,-165.0,-112.0,-40.0,-10.0,38.0,133.0,169.0,2.457041914259375e-10,0.0,0.001953125,0.0634765625,69.60590378660063,93.09860007846748,149.24390286357817,183.31125621349503,-176.74992816056655,-163.74794490547055,-73.82887887711982,12.193862858914946,71.4039482407703,150.20646087886445,171.240641539897,0.0,32.0,1024.0,1024.0,4.0
1.0,504.08262140677937,-190.810376934287,466.57334820853816,-5.0,326.0,18.26751966075286,-9.349109673712286,-10.206213611278473,-7.298802513628367,3.719047804170737e-12,5.275904644798817e-8,0.0005641167580887722,130.0,155.0,193.0,219.0,-167.0,-114.0,-38.0,-10.0,36.0,134.0,170.0,3.9704588083258907e-10,0.0,0.001953125,0.0576171875,70.42419722867456,94.05903641319395,149.03804123988743,182.3174803681266,-176.41361888890714,-163.62109911545193,-72.91593340708386,12.666431915075375,59.37666295587738,150.5090517694433,170.81142885495106,0.0,32.0,1024.0,1024.0,4.0
1.0,503.8016498573672,-190.75705809823756,466.29159030022277,-3.0,331.0,18.244896467470227,-9.453464796704088,-9.981420347426026,-7.225495772117821,7.140810748200031e-13,1.8203995048017134e-8,0.00032723329140062554,135.0,159.0,196.0,221.0,-167.0,-116.0,-39.0,-10.0,37.0,135.0,170.0,1.6520940247168374e-10,0.0,0.0009765625,0.056640625,64.59875430449603,94.33530122273152,150.03141328384635,182.8619762768551,-176.52366907886295,-163.18802047358793,-72.73501895206913,13.127652726519566,73.10905595637675,150.6850836128293,172.0324971459938,0.0,32.0,1024.0,1024.0,4.0
1.0,503.51618676750525,-190.73879714221593,465.990623941759,6.0,333.0,18.200322714856664,-9.480500552344818,-10.0875107780841,-7.199839467009777,6.736606778427021e-13,1.4131139764103972e-8,0.000248255871075058,137.0,161.0,198.0,222.0,-167.0,-114.0,-40.0,-12.0,33.0,133.0,170.0,1.2260547157919228e-10,0.0,0.0029296875,0.0546875,66.33186066402945,95.36270931189642,150.14416017447604,183.19227141026852,-176.40388447760478,-162.4115787788799,-72.16146071265563,12.616043015580347,52.06009689955263,150.25177888723164,171.79571120884273,0.0,32.0,1024.0,1024.0,4.0
1.0,503.22378605934404,-190.69369226066775,465.6931334987603,7.0,336.0,18.209822229097806,-9.5393272608295,-10.137743603966019,-7.231370310238411,6.777229266740414e-13,1.34635793143441e-8,0.00018275275556741408,140.0,165.0,200.0,224.0,-168.0,-121.0,-42.0,-12.0,34.0,136.0,171.0,1.0208432666707541e-10,0.0,0.00390625,0.0498046875,62.4248600502886,99.91529867606928,151.25012548691245,183.10796354458927,-176.43345376408624,-162.04817793226783,-72.58478366485348,12.274600626011475,67.48545896011761,149.83757797475877,166.38760822618602,0.0,32.0,1024.0,1024.0,4.0
1.0,502.98906162450714,-190.63863065832487,465.46203778033396,-8.0,336.0,18.26239026592387,-9.472124032689258,-10.29930855013622,-7.254449393197852,4.398796047420205e-12,4.2232105192803255e-8,0.0002726139913947282,139.0,163.0,199.0,224.0,-168.0,-117.0,-37.0,-6.0,46.0,140.0,171.0,1.9986518955082767e-10,0.0,0.00390625,0.0546875,59.32341382087321,94.55763599184385,148.84889369757303,182.05566481098577,-174.48150490512293,-161.23706749641565,-72.44682712581694,12.246294161266531,75.03868324371015,149.56041627655648,170.37657463196518,0.0,32.0,1024.0,1024.0,4.0
1.0,502.7696193804952,-190.54606188675885,465.26281655797027,-22.0,336.0,18.30306916016319,-9.370226177062124,-10.124013380781603,-7.328571032513711,1.3342850960960375e-11,1.1717516402888724e-7,0.00040431510195769016,137.0,162.0,199.0,223.0,-167.0,-110.0,-32.0,2.0,57.0,140.0,171.0,1.7390646732276105e-10,0.0,0.0048828125,0.0537109375,61.20178590586974,93.85379024013957,149.24414383919589,181.79905998958765,-174.9810272335799,-161.0473780553667,-72.09819003537697,12.689920605185614,78.33868497909528,148.4315991929613,166.59138757555638,0.0,32.0,1024.0,1024.0,4.0
1.0,502.57432740126535,-190.49441347447862,465.07293298777194,-16.0,334.0,18.322357721742506,-9.307030051595197,-9.982566704653076,-7.261519317231606,8.265393447433925e-12,1.4302781764895503e-7,0.00057192034248259,134.0,159.0,197.0,221.0,-168.0,-112.0,-33.0,0.0,54.0,143.0,172.0,3.3223136889911277e-10,0.0,0.00390625,0.0537109375,64.40538682735453,96.4863094268895,149.82212992549023,182.40413111236086,-175.52732995555488,-160.6860572602454,-72.06757996712557,12.845458752193034,78.14550093749617,148.56991290777088,166.87110174403583,0.0,32.0,1024.0,1024.0,4.0
1.0,502.3962598045,-190.43049232673445,464.9066889793566,3.0,332.0,18.287294726987707,-9.356971415212318,-10.129314307090008,-7.284455030189484,2.231097066807921e-11,1.3762760005840414e-7,0.0005417422949074337,133.0,158.0,196.0,221.0,-167.0,-112.0,-39.0,-9.0,40.0,138.0,171.0,2.598608578764553e-10,0.0,0.00390625,0.052734375,61.74945931069405,94.94116404967994,150.86236140395818,182.68962939594695,-176.00056394999513,-161.00733206583075,-72.2162255586412,11.894846522357444,71.74122052911311,147.50496309828532,167.17390672766618,0.0,32.0,1024.0,1024.0,4.0
1.0,502.18362743420687,-190.32700161165934,464.7193003529052,-5.0,326.0,18.29407206838916,-9.230692905493818,-10.227235177222576,-7.29893370567984,4.3495583959057625e-11,4.964224948433243e-7,0.0012945692743644103,125.0,151.0,189.0,216.0,-164.0,-100.0,-35.0,-6.0,40.0,131.0,168.0,1.877073241326991e-9,0.0,0.0029296875,0.0498046875,65.42840865690368,97.88679095741108,150.39234357670858,181.114655146543,-175.1320674719478,-161.3594204826046,-71.96843678469372,13.562518542278966,71.80903801513274,146.930428413004,168.8377029981986,0.0,32.0,1024.0,1024.0,4.0
1.0,502.0103258873271,-190.23203880851648,464.57091892224105,-11.0,320.0,18.277310804907117,-9.226103520665129,-10.256586142026945,-7.239517752243248,4.4259878531769864e-11,7.617393582130196e-7,0.0020129554460453715,120.0,146.0,185.0,213.0,-163.0,-102.0,-35.0,-8.0,33.0,125.0,167.0,9.617418588943307e-9,0.0,0.00390625,0.0537109375,60.252200564499304,97.73371076681798,150.3830132603489,182.1031537535868,-176.02401698665136,-160.7435098663244,-72.56262451685933,12.938463577099307,52.75909469127997,146.33896839176083,169.09129424872447,0.0,32.0,1024.0,1024.0,4.0
1.0,501.8319628351303,-190.114928758655,464.4261327553082,-2.0,322.0,18.35156611230582,-9.267388041970143,-10.081148350255072,-7.28044071661083,3.5116069123479315e-11,6.468912625880773e-7,0.001989496931373878,120.0,146.0,186.0,213.0,-167.0,-116.0,-39.0,-11.0,32.0,134.0,170.0,3.1169322664811835e-9,0.0,0.0048828125,0.0615234375,60.17086869943935,91.12858078144762,148.94521472158863,179.69179981952652,-175.42971528915885,-162.76544893258267,-72.34553516113071,11.862895974385125,72.54974437537759,149.8511809503315,169.87128775264765,0.0,32.0,1024.0,1024.0,4.0
1.0,501.6434168604092,-190.01354537296123,464.26390151958174,0.0,320.0,18.309722108867827,-9.289170164527578,-10.029100527384001,-7.310659944913347,2.236742949091987e-11,4.85976270134728e-7,0.0018697914755659473,120.0,146.0,186.0,213.0,-166.0,-115.0,-38.0,-11.0,29.0,129.0,169.0,1.9814000780625893e-9,0.0009765625,0.00390625,0.05859375,63.727155001097174,93.39095369791653,148.31289527221634,181.14720005691004,-175.66186072125632,-162.78207249768664,-72.27968758068434,11.345178624478411,49.143182762310026,147.9144683063077,170.28116820283776,0.0,32.0,1024.0,1024.0,4.0
1.0,501.4192235275067,-189.87163086139603,464.07973616282953,4.0,321.0,18.267008420453124,-9.279603555112953,-10.146565906514855,-7.210978062823518,9.472476682103315e-12,2.4425660269905746e-7,0.0014475172239247795,122.0,148.0,187.0,214.0,-167.0,-114.0,-39.0,-13.0,27.0,131.0,170.0,9.122402822472466e-10,0.0,0.0048828125,0.056640625,63.49363373848806,94.55341346586292,148.5391470111851,181.53667478271961,-174.99709831008232,-161.4285642535301,-72.24482478226356,9.201215698846012,43.51817024190459,148.11335482197305,169.58587901531516,0.0,32.0,1024.0,1024.0,4.0
1.0,501.1761713078301,-189.7159129230323,463.8808328337741,-1.0,322.0,18.26386741626113,-9.292510678090062,-9.959791333418467,-7.205000803866696,2.562009731786712e-12,1.347260075808907e-7,0.0012653060707063439,123.0,149.0,188.0,214.0,-167.0,-115.0,-38.0,-12.0,27.0,131.0,170.0,1.4423212036914651e-9,0.0,0.0048828125,0.05859375,62.38620355742316,94.4551920022146,148.88652072372827,180.42855342958921,-176.09170325175577,-161.77777472857537,-72.8789692822708,2.7332178438777124,43.92507261053094,151.4125626041015,170.52376765961532,0.0,32.0,1024.0,1024.0,4.0
